pair_tag,horizon,fold_id,classifier_name,classifier_params,regressor_name,regressor_params,two_stage_model_path,stage1_model_path,stage2_model_path,avg_county_rmse_expected,avg_county_rmse_hard_gate,overall_rmse_expected,overall_mae_expected,zero_baseline_rmse,zero_baseline_avg_county_rmse,stage1_roc_auc,stage1_average_precision,stage1_brier_score,stage1_log_loss,stage1_precision,stage1_recall,stage1_f1,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage2_positive_rows_train,stage2_positive_rows_valid,stage2_positive_rmse,stage2_positive_mae,stage2_fallback_only
h24__clf_xgbc01__reg_enet01,24,1,xgb_classifier,"{""n_estimators"": 150, ""learning_rate"": 0.08, ""max_depth"": 5, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""min_child_weight"": 6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""early_stopping_rounds"": 15}",elasticnet_regression,"{""alpha"": 0.0005, ""l1_ratio"": 0.1, ""max_iter"": 4000}",results/run_20260418_214955/models/pair_h24__clf_xgbc01__reg_enet01_f01_two_stage.joblib,results/run_20260418_214955/models/pair_h24__clf_xgbc01__reg_enet01_f01_stage1_classifier.joblib,results/run_20260418_214955/models/pair_h24__clf_xgbc01__reg_enet01_f01_stage2_regressor.joblib,84.38967040287956,84.05337238019136,262.18407681560564,60.076052797987984,273.35358370964815,86.70970007699015,0.8965059905387351,0.8659395260365788,0.1236823759911361,0.3911258834442014,0.8829568788501027,0.5922865013774105,0.7089859851607585,1209,57,296,430,140860,726,435.9579505704529,167.88782906817934,False
