feature,signal,fold_id,model_role,model_name
cat__location_26095,5.032642867436376,1,stage1,logistic_enet
cat__location_26007,4.407752906568275,1,stage1,logistic_enet
cat__location_26081,4.38158929271957,1,stage1,logistic_enet
cat__location_26093,2.893461301224808,1,stage1,logistic_enet
cat__location_26115,2.630054215359004,1,stage1,logistic_enet
cat__location_26063,2.415985108260733,1,stage1,logistic_enet
cat__location_26079,2.128463561472008,1,stage1,logistic_enet
cat__location_26061,2.06432537125784,1,stage1,logistic_enet
cat__location_26119,2.015435577064933,1,stage1,logistic_enet
cat__location_26087,1.9885155968609223,1,stage1,logistic_enet
cat__location_26147,1.9794554896809087,1,stage1,logistic_enet
cat__location_26157,1.9270012604069615,1,stage1,logistic_enet
cat__location_26151,1.9233101215418047,1,stage1,logistic_enet
cat__location_26033,1.624778972319566,1,stage1,logistic_enet
cat__location_26103,1.612164529902844,1,stage1,logistic_enet
cat__location_26047,1.5262872240697913,1,stage1,logistic_enet
cat__location_26049,1.4670741109537013,1,stage1,logistic_enet
cat__location_26153,1.450808079553638,1,stage1,logistic_enet
cat__location_26009,1.441201353717359,1,stage1,logistic_enet
cat__location_26041,1.4043393670250175,1,stage1,logistic_enet
cat__location_26095,5.035413195016601,2,stage1,logistic_enet
cat__location_26061,4.954040525840842,2,stage1,logistic_enet
cat__location_26007,4.8193597600676625,2,stage1,logistic_enet
cat__location_26081,4.094977807310686,2,stage1,logistic_enet
cat__location_26115,3.0300516693213724,2,stage1,logistic_enet
cat__location_26079,2.70411704416012,2,stage1,logistic_enet
cat__location_26147,2.5051578616380645,2,stage1,logistic_enet
cat__location_26093,2.194180874808465,2,stage1,logistic_enet
cat__location_26119,2.1387399489242718,2,stage1,logistic_enet
cat__location_26153,1.981490808164792,2,stage1,logistic_enet
cat__location_26151,1.966187628850958,2,stage1,logistic_enet
cat__location_26103,1.9312561507889876,2,stage1,logistic_enet
cat__location_26087,1.7329400074261019,2,stage1,logistic_enet
cat__location_26083,1.5109552450916492,2,stage1,logistic_enet
cat__location_26065,1.5017752670642317,2,stage1,logistic_enet
cat__location_26033,1.4812430256273714,2,stage1,logistic_enet
cat__location_26047,1.44127032358694,2,stage1,logistic_enet
cat__location_26063,1.4392809591778872,2,stage1,logistic_enet
num__lai_lag_24,1.3909912825654815,2,stage1,logistic_enet
num__sp_lag_48,1.3139555584421725,2,stage1,logistic_enet
