feature,signal,fold_id,model_role,model_name
cat__location_26095,4.108068666191121,1,stage1,logistic_enet
cat__location_26081,4.093571846668135,1,stage1,logistic_enet
cat__location_26007,3.717534793543894,1,stage1,logistic_enet
cat__location_26093,2.7614150805935718,1,stage1,logistic_enet
num__lai_lag_24,2.373875056748622,1,stage1,logistic_enet
cat__location_26115,2.365422782713455,1,stage1,logistic_enet
cat__location_26079,2.114780432296553,1,stage1,logistic_enet
cat__location_26061,2.0875814868294538,1,stage1,logistic_enet
cat__location_26063,2.058224727189677,1,stage1,logistic_enet
cat__location_26119,2.042126855232478,1,stage1,logistic_enet
cat__location_26147,1.8625553960826182,1,stage1,logistic_enet
cat__location_26087,1.8287350553698487,1,stage1,logistic_enet
cat__location_26151,1.7409030069509484,1,stage1,logistic_enet
cat__location_26047,1.5979458661558834,1,stage1,logistic_enet
cat__location_26157,1.5622615234403279,1,stage1,logistic_enet
num__lai_curr,1.4976653467508978,1,stage1,logistic_enet
cat__location_26103,1.4952465118811267,1,stage1,logistic_enet
cat__location_26009,1.4432724185013952,1,stage1,logistic_enet
cat__location_26033,1.4401633504035476,1,stage1,logistic_enet
cat__location_26141,1.4278279071012518,1,stage1,logistic_enet
cat__location_26061,6.629149665645731,2,stage1,logistic_enet
cat__location_26007,4.07424488736682,2,stage1,logistic_enet
cat__location_26095,3.939702014738174,2,stage1,logistic_enet
cat__location_26081,3.3104413628283003,2,stage1,logistic_enet
cat__location_26153,2.714644513039602,2,stage1,logistic_enet
cat__location_26115,2.5781189410664562,2,stage1,logistic_enet
cat__location_26147,2.45892431642759,2,stage1,logistic_enet
cat__location_26079,2.2666857534260734,2,stage1,logistic_enet
cat__location_26119,2.1932197592736355,2,stage1,logistic_enet
cat__location_26093,2.0736073667168253,2,stage1,logistic_enet
cat__location_26087,1.939084428811309,2,stage1,logistic_enet
num__sp_lag_48,1.84516298229639,2,stage1,logistic_enet
cat__location_26033,1.7604572807488352,2,stage1,logistic_enet
cat__location_26083,1.6208968427660988,2,stage1,logistic_enet
cat__location_26151,1.5965562623830114,2,stage1,logistic_enet
num__lai_lag_24,1.5611842714243995,2,stage1,logistic_enet
cat__location_26049,1.4588991381942564,2,stage1,logistic_enet
cat__location_26065,1.4467659991019495,2,stage1,logistic_enet
cat__location_26103,1.3521818891600006,2,stage1,logistic_enet
cat__location_26055,1.347106995276563,2,stage1,logistic_enet
