pair_tag,horizon,fold_id,classifier_name,classifier_params,regressor_name,regressor_params,two_stage_model_path,stage1_model_path,stage2_model_path,avg_county_rmse_expected,avg_county_rmse_hard_gate,overall_rmse_expected,overall_mae_expected,zero_baseline_rmse,zero_baseline_avg_county_rmse,stage1_roc_auc,stage1_average_precision,stage1_brier_score,stage1_log_loss,stage1_precision,stage1_recall,stage1_f1,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage2_positive_rows_train,stage2_positive_rows_valid,stage2_positive_rmse,stage2_positive_mae,stage2_fallback_only
h24__clf_xgbc01__reg_xgbr01,24,1,xgb_classifier,"{""n_estimators"": 150, ""learning_rate"": 0.08, ""max_depth"": 5, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""min_child_weight"": 6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""early_stopping_rounds"": 15}",xgb_regressor,"{""n_estimators"": 200, ""learning_rate"": 0.06, ""max_depth"": 5, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""min_child_weight"": 6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""early_stopping_rounds"": 15}",results/run_20260419_203159/models/pair_h24__clf_xgbc01__reg_xgbr01_f01_two_stage.joblib,results/run_20260419_203159/models/pair_h24__clf_xgbc01__reg_xgbr01_f01_stage1_classifier.joblib,results/run_20260419_203159/models/pair_h24__clf_xgbc01__reg_xgbr01_f01_stage2_regressor.joblib,97.21583264877752,96.76588694819051,279.6098895390143,63.9409491125771,292.5592738486672,100.30532731022994,0.8998692008770597,0.8703779484051836,0.12471457222271343,0.3932279872296168,0.9071729957805907,0.589041095890411,0.7142857142857143,1218,44,300,430,140227,730,461.6680118778441,174.3334925984683,False
