feature,signal,fold_id,model_role,model_name
cat__location_26061,8.149408415284825,1,stage1,logistic_enet
cat__location_26115,6.655418955805272,1,stage1,logistic_enet
cat__location_26093,6.219503370140587,1,stage1,logistic_enet
cat__location_26153,4.958786841010426,1,stage1,logistic_enet
cat__location_26007,4.9067450768940715,1,stage1,logistic_enet
cat__location_26081,4.882384294683171,1,stage1,logistic_enet
cat__location_26095,4.832938561278486,1,stage1,logistic_enet
cat__location_26141,4.6368201522235974,1,stage1,logistic_enet
cat__location_26161,4.074263214688238,1,stage1,logistic_enet
cat__location_26147,3.019993643043361,1,stage1,logistic_enet
cat__location_26103,2.4794929778150987,1,stage1,logistic_enet
num__tracked_lag_24,2.436284810085112,1,stage1,logistic_enet
cat__location_26049,2.322309677992795,1,stage1,logistic_enet
cat__location_26083,2.1466472121108526,1,stage1,logistic_enet
cat__location_26119,2.1369414593066938,1,stage1,logistic_enet
cat__location_26079,2.078157237297554,1,stage1,logistic_enet
cat__location_26033,2.033591495335872,1,stage1,logistic_enet
cat__location_26065,1.7882339281670758,1,stage1,logistic_enet
cat__location_26063,1.6359763860118925,1,stage1,logistic_enet
cat__location_26087,1.5609111735467118,1,stage1,logistic_enet
