feature,signal,fold_id,model_role,model_name
cat__location_26039,2.6799292191294026,1,stage2,elasticnet_regression
cat__location_26097,1.4248424386402545,1,stage2,elasticnet_regression
cat__location_26085,1.225688725295257,1,stage2,elasticnet_regression
cat__location_26033,1.0289394270534495,1,stage2,elasticnet_regression
cat__location_26109,0.9728735913091654,1,stage2,elasticnet_regression
cat__location_26081,0.892711357026544,1,stage2,elasticnet_regression
cat__location_26079,0.8637978843250613,1,stage2,elasticnet_regression
cat__location_26019,0.7992156680351846,1,stage2,elasticnet_regression
cat__location_26139,0.7594416668543795,1,stage2,elasticnet_regression
cat__location_26161,0.7158795977073613,1,stage2,elasticnet_regression
cat__location_26099,0.6594441366108096,1,stage2,elasticnet_regression
cat__location_26119,0.6456528975402533,1,stage2,elasticnet_regression
cat__location_26071,0.6270836626622481,1,stage2,elasticnet_regression
cat__location_26041,0.6251783063919084,1,stage2,elasticnet_regression
cat__location_26053,0.5687149699992187,1,stage2,elasticnet_regression
cat__location_26153,0.5589282127851111,1,stage2,elasticnet_regression
num__lai_lag_48,0.5378396448597275,1,stage2,elasticnet_regression
cat__location_26083,0.534743575659074,1,stage2,elasticnet_regression
cat__location_26003,0.5328455400409703,1,stage2,elasticnet_regression
cat__location_26005,0.49277202935025427,1,stage2,elasticnet_regression
cat__location_26085,1.8079355746791053,2,stage2,elasticnet_regression
cat__location_26039,1.7530163132916354,2,stage2,elasticnet_regression
cat__location_26011,1.3622105151212902,2,stage2,elasticnet_regression
cat__location_26033,1.3580628020415393,2,stage2,elasticnet_regression
cat__location_26097,1.1272979873133588,2,stage2,elasticnet_regression
cat__location_26003,0.9377196986111117,2,stage2,elasticnet_regression
cat__location_26041,0.8525511170528388,2,stage2,elasticnet_regression
cat__location_26119,0.7742422740360847,2,stage2,elasticnet_regression
cat__location_26063,0.7735171930137523,2,stage2,elasticnet_regression
cat__location_26123,0.7587772629200681,2,stage2,elasticnet_regression
cat__location_26023,0.7071723932346962,2,stage2,elasticnet_regression
cat__location_26001,0.7018803588603401,2,stage2,elasticnet_regression
cat__location_26163,0.6686446081877276,2,stage2,elasticnet_regression
cat__location_26131,0.6642316723370053,2,stage2,elasticnet_regression
cat__location_26125,0.6315393708962528,2,stage2,elasticnet_regression
cat__location_26107,0.6195612225680621,2,stage2,elasticnet_regression
cat__location_26109,0.6121217306623418,2,stage2,elasticnet_regression
cat__location_26099,0.5896592713820193,2,stage2,elasticnet_regression
cat__location_26037,0.550834767874598,2,stage2,elasticnet_regression
cat__location_26165,0.5433734084039283,2,stage2,elasticnet_regression
