feature,signal,fold_id,model_role,model_name
cat__location_26081,5.404238406775631,1,stage1,logistic_enet
num__tracked_lag_24,3.565552941670947,1,stage1,logistic_enet
num__tracked_lag_48,3.464854499072253,1,stage1,logistic_enet
cat__location_26007,3.284054666814949,1,stage1,logistic_enet
cat__location_26095,3.0563764966338542,1,stage1,logistic_enet
cat__location_26049,2.827829983232504,1,stage1,logistic_enet
cat__location_26151,2.392064167219311,1,stage1,logistic_enet
cat__location_26157,2.2237920464206593,1,stage1,logistic_enet
cat__location_26115,2.168119104812665,1,stage1,logistic_enet
cat__location_26087,2.083478111320815,1,stage1,logistic_enet
cat__location_26063,2.0409848035256917,1,stage1,logistic_enet
cat__location_26119,1.9985515624638683,1,stage1,logistic_enet
cat__location_26147,1.9421693134017228,1,stage1,logistic_enet
cat__location_26077,1.6502906300427085,1,stage1,logistic_enet
cat__location_26079,1.4885036428829128,1,stage1,logistic_enet
cat__location_26047,1.3024382159376644,1,stage1,logistic_enet
cat__location_26061,1.2688452814777833,1,stage1,logistic_enet
cat__location_26065,1.2540642352066083,1,stage1,logistic_enet
num__tracked_roll_mean_6,1.101672473983362,1,stage1,logistic_enet
num__tracked_roll_sum_6,1.1016724739821964,1,stage1,logistic_enet
