feature,signal,fold_id,model_role,model_name
num__tracked_roll_sum_6,27226.5625,1,stage2,xgb_regressor
num__tracked_roll_mean_6,6779.6513671875,1,stage2,xgb_regressor
num__out_curr,4057.376708984375,1,stage2,xgb_regressor
num__out_roll_sum_6,2261.30810546875,1,stage2,xgb_regressor
num__out_roll_mean_6,1510.5184326171875,1,stage2,xgb_regressor
num__tracked_lag_48,1469.34375,1,stage2,xgb_regressor
num__out_roll_max_6,1364.7034912109375,1,stage2,xgb_regressor
num__tracked_lag_24,1201.821044921875,1,stage2,xgb_regressor
num__pwat_lag_48,1136.816650390625,1,stage2,xgb_regressor
cat__location_26161,1127.5189208984375,1,stage2,xgb_regressor
num__tracked_roll_max_6,963.8984985351562,1,stage2,xgb_regressor
cat__location_26099,961.9669799804688,1,stage2,xgb_regressor
num__tracked_curr,959.7112426757812,1,stage2,xgb_regressor
num__origin_dow,841.6181030273438,1,stage2,xgb_regressor
num__pwat_curr,676.6072387695312,1,stage2,xgb_regressor
num__mslma_roll_std_6,650.6272583007812,1,stage2,xgb_regressor
num__pwat_roll_mean_6,634.667236328125,1,stage2,xgb_regressor
num__mslma_roll_mean_6,555.3118896484375,1,stage2,xgb_regressor
cat__location_26011,543.3087158203125,1,stage2,xgb_regressor
cat__location_26039,461.2325439453125,1,stage2,xgb_regressor
