feature,signal,fold_id,model_role,model_name
cat__location_26061,6.493676193630502,1,stage1,logistic_enet
cat__location_26007,4.023410103160492,1,stage1,logistic_enet
cat__location_26095,3.9539155602407634,1,stage1,logistic_enet
cat__location_26081,3.442827240870649,1,stage1,logistic_enet
cat__location_26153,2.7414069937811507,1,stage1,logistic_enet
cat__location_26083,2.655149051407,1,stage1,logistic_enet
cat__location_26115,2.437001106825441,1,stage1,logistic_enet
cat__location_26147,2.4293243724073736,1,stage1,logistic_enet
cat__location_26119,2.114107660815226,1,stage1,logistic_enet
cat__location_26093,2.1061567230975444,1,stage1,logistic_enet
cat__location_26087,2.0504051785235733,1,stage1,logistic_enet
cat__location_26079,1.967517965424831,1,stage1,logistic_enet
cat__location_26033,1.8337083599355852,1,stage1,logistic_enet
cat__location_26097,1.7605807425369786,1,stage1,logistic_enet
cat__location_26141,1.6034123906580713,1,stage1,logistic_enet
cat__location_26065,1.5648179105882556,1,stage1,logistic_enet
cat__location_26151,1.5325087370756485,1,stage1,logistic_enet
cat__location_26049,1.4704744896745556,1,stage1,logistic_enet
cat__location_26047,1.2709807464473568,1,stage1,logistic_enet
num__tracked_lag_24,1.236392364916267,1,stage1,logistic_enet
