feature,signal,fold_id,model_role,model_name
cat__location_26085,1.6765633742036061,1,stage2,elasticnet_regression
cat__location_26011,1.652782929300539,1,stage2,elasticnet_regression
cat__location_26039,1.5827432582624918,1,stage2,elasticnet_regression
cat__location_26033,1.3669435820278497,1,stage2,elasticnet_regression
cat__location_26097,1.1327601618241596,1,stage2,elasticnet_regression
cat__location_26003,0.9345819070543946,1,stage2,elasticnet_regression
cat__location_26063,0.8240284181498296,1,stage2,elasticnet_regression
cat__location_26023,0.7594469667379666,1,stage2,elasticnet_regression
cat__location_26037,0.663321549773042,1,stage2,elasticnet_regression
cat__location_26163,0.6558539719294424,1,stage2,elasticnet_regression
cat__location_26119,0.6527169080248992,1,stage2,elasticnet_regression
cat__location_26107,0.6474250462442287,1,stage2,elasticnet_regression
cat__location_26123,0.6156517695741759,1,stage2,elasticnet_regression
cat__location_26041,0.600904399400104,1,stage2,elasticnet_regression
cat__location_26157,0.5955763918704895,1,stage2,elasticnet_regression
cat__location_26103,0.5947407631662079,1,stage2,elasticnet_regression
cat__location_26057,0.5625585228056715,1,stage2,elasticnet_regression
cat__location_26125,0.5594660963389129,1,stage2,elasticnet_regression
cat__location_26099,0.5510669449659683,1,stage2,elasticnet_regression
cat__location_26079,0.538122573301409,1,stage2,elasticnet_regression
