horizon,fold_id,classifier_name,classifier_params,regressor_name,regressor_params,avg_county_rmse_expected,avg_county_rmse_hard_gate,overall_rmse_expected,overall_mae_expected,zero_baseline_rmse,zero_baseline_avg_county_rmse,stage1_roc_auc,stage1_average_precision,stage1_brier_score,stage1_log_loss,stage1_precision,stage1_recall,stage1_f1,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage2_positive_rows_train,stage2_positive_rows_valid,stage2_positive_rmse,stage2_positive_mae,stage2_fallback_only,pair_tag,two_stage_model_path,stage1_model_path,stage2_model_path
48,1,logistic_enet,"{""C"": 0.5, ""l1_ratio"": 0.15, ""class_weight"": ""balanced"", ""max_iter"": 250}",xgb_regressor,"{""n_estimators"": 200, ""learning_rate"": 0.06, ""max_depth"": 5, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""min_child_weight"": 6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""early_stopping_rounds"": 15}",55.46058163719246,55.32415289572998,119.58432127032266,21.526089888037674,125.95828060836358,58.03736912483677,0.8901715158045977,0.7987523644777106,0.12825451938709226,0.4065516809013493,0.6973886328725039,0.7566666666666667,0.7258193445243805,2390,394,292,908,257317,1200,217.1845944093479,67.49512496014437,False,h48__clf_logen01__reg_xgbr01,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f01_two_stage.joblib,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f01_stage1_classifier.joblib,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f01_stage2_regressor.joblib
48,2,logistic_enet,"{""C"": 0.5, ""l1_ratio"": 0.15, ""class_weight"": ""balanced"", ""max_iter"": 250}",xgb_regressor,"{""n_estimators"": 200, ""learning_rate"": 0.06, ""max_depth"": 5, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""min_child_weight"": 6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""early_stopping_rounds"": 15}",67.72255260245663,67.80618808346719,174.60567506893312,30.628902817458876,203.62405966741406,74.66979454692638,0.8446028093334599,0.7692676812761393,0.1604295943389228,0.4830082272503989,0.6069364161849711,0.7540394973070018,0.6725380304243395,1990,544,274,840,275398,1114,315.4244788192604,94.23997199556771,False,h48__clf_logen01__reg_xgbr01,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f02_two_stage.joblib,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f02_stage1_classifier.joblib,results/run_20260417_221819/models/pair_h48__clf_logen01__reg_xgbr01_f02_stage2_regressor.joblib
